club_id,club_key,club_name,group_title,old_chat_id,current_chat_id,status
4,clubgto,ClubGTO,GTO // bijaaan,-5267419692,-1003959058195,migrated
4,clubgto,ClubGTO,GTO // Mike,-5134157032,-1003901243265,migrated
4,clubgto,ClubGTO,GTO // Xavian,-5227583665,-1003913674017,migrated
4,clubgto,ClubGTO,GTO /3189-6126 / George,-5095514899,-1003941477964,migrated
4,clubgto,ClubGTO,GTO /3354-8554/ Pizz,-5038313375,-1003987686315,migrated
4,clubgto,ClubGTO,GTO Testing First Deposit Flow,-5152049693,-1003964531235,migrated
4,clubgto,ClubGTO,GTO/ 1505-9979 /Cesar,-5251567740,-1003982813461,migrated
4,clubgto,ClubGTO,GTO/ 1740-9958 /bustinthenuts,-5226520980,-1003942181516,migrated
4,clubgto,ClubGTO,GTO/ 1838-3982 / CaptainRex,-5267775399,-1003699837361,migrated
4,clubgto,ClubGTO,GTO/ 1865-4263/HotSas,-5098184887,-1003966782813,migrated
4,clubgto,ClubGTO,GTO/ 1989-7657 /Daniel,-5227410293,-1003808605167,migrated
4,clubgto,ClubGTO,GTO/ 2826-4265 /Slyagent,-5210814309,-1003881569125,migrated
4,clubgto,ClubGTO,GTO/ 3156-0375 /Tnt6968,-5294013397,-1003828865287,migrated
4,clubgto,ClubGTO,GTO/ 3424-3701 / Fahad,-5033101106,-1003989290271,migrated
4,clubgto,ClubGTO,GTO/ 3547-8757 / Fdd123,-5181990707,-1003954939363,migrated
4,clubgto,ClubGTO,GTO/ 4006-5042 /Conman114,-5216194119,-1003916044163,migrated
4,clubgto,ClubGTO,GTO/ 4661-4582 /Btwn,-5260280183,-1003915078496,migrated
4,clubgto,ClubGTO,GTO/ 5661-2592 /TiltYou1313,-5130474445,-1003801376878,migrated
4,clubgto,ClubGTO,GTO/ 6247-1053 /Walk78,-5066601952,-1003705614772,migrated
4,clubgto,ClubGTO,GTO/ 6714-6505 /BrunoonTilt,-5209250744,-1004219999495,migrated
4,clubgto,ClubGTO,GTO/ 7392-0207 / 0gogogo,-5128925526,-1003936557775,migrated
4,clubgto,ClubGTO,GTO/ 7947-6913 /JSEP,-5250939971,-1003802970156,migrated
4,clubgto,ClubGTO,GTO/ 8096-9353 /Jubin,-5211648499,-1003957332914,migrated
4,clubgto,ClubGTO,GTO/ 8290-8369/ Brother19,-5234710415,-1003730119111,migrated
4,clubgto,ClubGTO,GTO/ 8339-3038 /truth,-5194054605,-1003949634288,migrated
4,clubgto,ClubGTO,GTO/ 8497-2245 /Tessomoney01,-5284755344,-1004174247811,migrated
4,clubgto,ClubGTO,GTO/ 8529-1289 / Codi Davis - Codidavis,-5213254996,-1004113991500,migrated
4,clubgto,ClubGTO,GTO/ 8648-1943/ Ryan,-5050343023,-1003957257578,migrated
4,clubgto,ClubGTO,GTO/ 9782-1272 /Ace1225,-5249897321,-1003854255168,migrated
4,clubgto,ClubGTO,GTO/ 9960-8288 / AllnSniper,-5094770438,-1003725693770,migrated
4,clubgto,ClubGTO,GTO/ RRiko,-5252593748,-1003999056094,migrated
4,clubgto,ClubGTO,Ragebaiter,-5149882952,-1003931321347,migrated
4,clubgto,ClubGTO,Ritvij Kale,-5255686358,-1003942927917,migrated
4,clubgto,ClubGTO,Ryan Graiwer,-5277863667,-1003975959407,migrated
4,clubgto,ClubGTO,Test,-5143955094,-1003938600318,migrated
4,clubgto,ClubGTO,TEST!,-5219606638,-1003702293118,migrated
4,clubgto,ClubGTO,Testing GG Support Bot,-5139730732,-1003946459129,migrated
4,clubgto,ClubGTO,Tyler,-5107004522,-1004291078379,migrated
4,clubgto,ClubGTO,Ykv Vlr,-5270865699,-1004296983435,migrated
4,clubgto,ClubGTO,Берик,-5144739233,-1003908741081,migrated
4,clubgto,ClubGTO,⁨POKER SCHOOL⁩، ⁨Mohsen⁩ و ⁨ClubGTO⁩,-5037393181,-1003744613176,migrated
